gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2566051897	da3542b4-9a73-4054-b9a3-2d762e172199	2d11b1ee-f486-4eff-9949-01b54a49878b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	SK	Slovakia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8313437	8313437	UNKNOWN							CC_BY_4_0				INVASIVE	2021-03-09T09:43:08.050Z		
2566051896	da3542b4-9a73-4054-b9a3-2d762e172199	802b0842-14cb-4826-96bf-5085277d541b	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Phaeoclavulina	Phaeoclavulina murrillii		SPECIES	Ramaria murrillii (Coker) Corner	Ramaria murrillii (Coker) Corner	(Coker) Corner	FR	France		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1992-01-01T00:00:00			1992	5238661	10832673	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.208Z		
2566051895	da3542b4-9a73-4054-b9a3-2d762e172199	22c96efa-4f56-4062-83bb-3068b912c8e4	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	ZA	South Africa		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.637Z		
2566051894	da3542b4-9a73-4054-b9a3-2d762e172199	36974132-2f48-43b1-aa42-e7dce89372f1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	RU	Russia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8313437	8313437	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.398Z		
2566051893	da3542b4-9a73-4054-b9a3-2d762e172199	bedb47ed-d42a-4bae-be03-4cfb23237133	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	CZ	Czech Republic		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2007-01-01T00:00:00			2007	8313437	8313437	UNKNOWN							CC_BY_4_0				INVASIVE	2021-03-09T09:43:07.940Z		
2566051892	da3542b4-9a73-4054-b9a3-2d762e172199	736919a6-28cd-4aae-8998-db8f31c252e9	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.886Z		
2566051891	da3542b4-9a73-4054-b9a3-2d762e172199	85ae3771-f321-4088-8bad-899fda557bbf	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1973-01-01T00:00:00			1973	5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.720Z		
2566051890	da3542b4-9a73-4054-b9a3-2d762e172199	157161bc-2834-48f4-89d6-0f632dc736bc	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	LT	Lithuania		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2011-01-01T00:00:00			2011	5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.942Z		
2566051889	da3542b4-9a73-4054-b9a3-2d762e172199	a373dc68-bb4f-4c0f-9387-fb710895abf8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	SE	Sweden		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8313437	8313437	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.941Z		
2566051888	da3542b4-9a73-4054-b9a3-2d762e172199	81283811-5ba8-4fbb-9f0c-ecb962bce6c8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	US	United States		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8313437	8313437	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.590Z		
2566051887	da3542b4-9a73-4054-b9a3-2d762e172199	bc5c0740-75f4-4ac5-a543-43185d69ade3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	DK	Denmark		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2007-01-01T00:00:00			2007	8313437	8313437	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.188Z		
2566051886	da3542b4-9a73-4054-b9a3-2d762e172199	e27c691b-3621-42b3-848a-9ff9ba1e499e	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	NL	Netherlands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1973-01-01T00:00:00			1973	5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.191Z		
2566051885	da3542b4-9a73-4054-b9a3-2d762e172199	0ede7db0-5210-4bac-8b5f-e28d5bbbe188	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus straminellus		SPECIES	Leucocoprinus straminellus (Bagl.) Narducci & Caroti	Leucocoprinus straminellus (Bagl.) Narducci & Caroti	(Bagl.) Narducci & Caroti	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1888-01-01T00:00:00			1888	2535563	2535563	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.540Z		
2566051884	da3542b4-9a73-4054-b9a3-2d762e172199	de6ff9fc-921f-4563-abe6-495255f42200	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	CH	Switzerland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1942-01-01T00:00:00			1942	5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.598Z		
2566051883	da3542b4-9a73-4054-b9a3-2d762e172199	5b5715ff-b03a-47aa-a21b-268bcc517b2d	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma cepa		SPECIES	Scleroderma cepa Pers.	Scleroderma cepa Pers.	Pers.	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1952-01-01T00:00:00			1952	5239938	5239938	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.095Z		
2566051882	da3542b4-9a73-4054-b9a3-2d762e172199	3bde0d98-77a6-4728-ba46-121149ea906c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	AT	Austria		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2005-01-01T00:00:00			2005	8313437	8313437	UNKNOWN							CC_BY_4_0				INVASIVE	2021-03-09T09:43:07.822Z		
2566051881	da3542b4-9a73-4054-b9a3-2d762e172199	028caaf2-1c45-461e-a1b7-f687e0432128	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus phaeolepidotus		SPECIES	Agaricus phaeolepidotus F.H.Møller	Agaricus phaeolepidotus F.H. Moller	F.H. Moller	SE	Sweden		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8240628	8240628	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.188Z		
2566051880	da3542b4-9a73-4054-b9a3-2d762e172199	8738961c-87cc-4b48-b724-81c51882871f	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.561Z		
2566051879	da3542b4-9a73-4054-b9a3-2d762e172199	e5957635-0175-4726-91ad-25dbbcb1907d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Crinipellis	Crinipellis scabella		SPECIES	Crinipellis scabella (Alb. & Schwein.) Murrill	Crinipellis scabella (Alb. & Schwein.) Murrill	(Alb. & Schwein.) Murrill	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2538113	2538113	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.640Z		
2566051878	da3542b4-9a73-4054-b9a3-2d762e172199	2caa1efd-759a-48dd-9c85-81eb6d4365d4	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	Clathrus archeri		SPECIES	Clathrus archeri (Berk.) Dring	Clathrus archeri (Berk.) Dring	(Berk.) Dring	UA	Ukraine		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1977-01-01T00:00:00			1977	5239483	5239483	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.070Z		
2566051877	da3542b4-9a73-4054-b9a3-2d762e172199	521f961c-aa9a-4f69-bdf8-337434851907	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita muscaria	flavivolvata	VARIETY	Amanita muscaria var. flavivolvata (Singer) D.T.Jenkins	Amanita muscaria var. flavivolvata (Singer) D.T. Jenkins	(Singer) D.T. Jenkins	CO	Colombia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8089464	8168319	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.781Z		
2566051876	da3542b4-9a73-4054-b9a3-2d762e172199	3c6c6ba3-41b6-48ec-97de-a2078899137c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus		SPECIES	Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya	Hymenoscyphus fraxineus (T. Kowalski) Baral, Queloz & Hosoya	(T. Kowalski) Baral, Queloz & Hosoya	LA	Latvia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2008-01-01T00:00:00			2008	8313437	8313437	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.942Z		
2566051875	da3542b4-9a73-4054-b9a3-2d762e172199	1e19ecb6-9468-4bac-ab80-0f0a44d1835c	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula sardonia		SPECIES	Russula sardonia Fr.	Russula sardonia Fr.	Fr.	CL	Chile		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2551274	2551274	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.869Z		
2566051874	da3542b4-9a73-4054-b9a3-2d762e172199	009f93a7-d374-46a2-96b7-698d0ce30c40	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	Mutinus elegans		SPECIES	Mutinus elegans (Mont.) E.Fisch.	Mutinus elegans (Mont.) E. Fisch.	(Mont.) E. Fisch.	ES	Spain		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1957-01-01T00:00:00			1957	5239471	5239471	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.008Z		
2566051873	da3542b4-9a73-4054-b9a3-2d762e172199	a7f8b54e-5a8e-4428-8813-419570ad2da6	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula sardonia		SPECIES	Russula sardonia Fr.	Russula sardonia Fr.	Fr.	CL	Chile		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2010-01-01T00:00:00			2010	2551274	2551274	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.167Z		
2566051872	da3542b4-9a73-4054-b9a3-2d762e172199	ba058d7f-b50a-4c1a-8ab1-20dd5972a1ec	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius piperatus		SPECIES	Lactarius piperatus (L.) Pers.	Lactarius piperatus (L.) Pers.	(L.) Pers.	TZ	Tanzania, United Republic of		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248810	5248810	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.671Z		
2566051871	da3542b4-9a73-4054-b9a3-2d762e172199	e8e6bae6-1d47-45c7-ac4f-fb9a491f47ad	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula sardonia		SPECIES	Russula sardonia Fr.	Russula sardonia Fr.	Fr.	BG	Bulgaria		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2551274	2551274	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.393Z		
2566051870	da3542b4-9a73-4054-b9a3-2d762e172199	dc2994c2-f048-4ed1-b21f-a8b971b3105b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus illudens		SPECIES	Omphalotus illudens (Schwein.) Bresinsky & Besl	Omphalotus illudens (Schwein.) Bresinsky & Besllludens	(Schwein.) Bresinsky & Besllludens	IT	Italy		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2538084	2538084	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.826Z		
2566051869	da3542b4-9a73-4054-b9a3-2d762e172199	8321cd2a-26a3-4c5e-a73c-68f59966d3aa	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita rubescens	rubescens	VARIETY	Amanita rubescens var. rubescens	Amanita rubescens var. rubescens Pers.	Pers.	CO	Colombia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9797443	7496350	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.831Z		
2566051868	da3542b4-9a73-4054-b9a3-2d762e172199	be840754-0098-448c-994b-811047315132	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula sardonia		SPECIES	Russula sardonia Fr.	Russula sardonia Fr.	Fr.	FO	Faroe Islands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2551274	2551274	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.839Z		
2566051867	da3542b4-9a73-4054-b9a3-2d762e172199	a70e310c-5e8c-4b36-a171-c813187e0750	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	Mutinus elegans		SPECIES	Mutinus elegans (Mont.) E.Fisch.	Mutinus elegans (Mont.) E. Fisch.	(Mont.) E. Fisch.	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1936-01-01T00:00:00			1936	5239471	5239471	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.766Z		
2566051866	da3542b4-9a73-4054-b9a3-2d762e172199	f05ccd8f-bc9c-4534-80dc-d5bf86d95e06	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita rubescens	rubescens	VARIETY	Amanita rubescens var. rubescens	Amanita rubescens var. rubescens Pers.	Pers.	ZA	South Africa		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9797443	7496350	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.007Z		
2566051865	da3542b4-9a73-4054-b9a3-2d762e172199	9f76d398-cc2b-48a4-a34a-5caeafbb3c6f	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Picipes	Picipes rhizophilus		SPECIES	Polyporus rhizophilus Pat.	Polyporus rhizophilus Pat.	Pat.	CZ	Czech Republic		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1930-01-01T00:00:00			1930	5246927	9788739	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.616Z		
2566051864	da3542b4-9a73-4054-b9a3-2d762e172199	8a043bc8-2650-4af5-97ed-99d4dc7729ab	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula sardonia		SPECIES	Russula sardonia Fr.	Russula sardonia Fr.	Fr.	ZA	South Africa		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2551274	2551274	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.846Z		
2566051863	da3542b4-9a73-4054-b9a3-2d762e172199	9a39e67a-ef37-4697-b04a-4250ae3e41a1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus illudens		SPECIES	Omphalotus illudens (Schwein.) Bresinsky & Besl	Omphalotus illudens (Schwein.) Bresinsky & Besllludens	(Schwein.) Bresinsky & Besllludens	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1977-01-01T00:00:00			1977	2538084	2538084	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.046Z		
2566051862	da3542b4-9a73-4054-b9a3-2d762e172199	cffea04a-5cdc-4353-8661-26f2fb343bb1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus illudens		SPECIES	Omphalotus illudens (Schwein.) Bresinsky & Besl	Omphalotus illudens (Schwein.) Bresinsky & Besllludens	(Schwein.) Bresinsky & Besllludens	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1970-01-01T00:00:00			1970	2538084	2538084	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.188Z		
2566051861	da3542b4-9a73-4054-b9a3-2d762e172199	64019f58-0121-48a8-b8c8-3521528da42b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus illudens		SPECIES	Omphalotus illudens (Schwein.) Bresinsky & Besl	Omphalotus illudens (Schwein.) Bresinsky & Besllludens	(Schwein.) Bresinsky & Besllludens	CH	Switzerland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1942-01-01T00:00:00			1942	2538084	2538084	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.834Z		
2566051860	da3542b4-9a73-4054-b9a3-2d762e172199	33b14c44-2057-42cf-afd1-701f897b3b21	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus illudens		SPECIES	Omphalotus illudens (Schwein.) Bresinsky & Besl	Omphalotus illudens (Schwein.) Bresinsky & Besllludens	(Schwein.) Bresinsky & Besllludens	CZ	Czech Republic		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1957-01-01T00:00:00			1957	2538084	2538084	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.381Z		
2566051859	da3542b4-9a73-4054-b9a3-2d762e172199	1d196be1-4593-4f40-a350-9345c2277b9f	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Melanogaster	Melanogaster ambiguus		SPECIES	Melanogaster ambiguus (Vittad.) Tul. & C.Tul.	Melanogaster ambiguus (Vittad.) Tul. & C. Tul.	(Vittad.) Tul. & C. Tul.	US	Oregon		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2001-01-01T00:00:00			2001	5240036	5240036	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.717Z		
2566051858	da3542b4-9a73-4054-b9a3-2d762e172199	36373d2f-1275-4f61-981e-a80de16e8cae	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Omphalotus	Omphalotus illudens		SPECIES	Omphalotus illudens (Schwein.) Bresinsky & Besl	Omphalotus illudens (Schwein.) Bresinsky & Besllludens	(Schwein.) Bresinsky & Besllludens	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2538084	2538084	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.083Z		
2566051857	da3542b4-9a73-4054-b9a3-2d762e172199	51659a46-debc-4888-8b7c-c857edb57794	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius piperatus		SPECIES	Lactarius piperatus (L.) Pers.	Lactarius piperatus (L.) Pers.	(L.) Pers.	CL	Chile		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248810	5248810	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.400Z		
2566051856	da3542b4-9a73-4054-b9a3-2d762e172199	7177f92a-965a-4673-825a-06eaf4e0554f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe lacera	helobia	VARIETY	Inocybe lacera var. helobia Kuyper	Inocybe lacera var. helobia Kuyper	Kuyper	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													3331853	3330718	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.519Z		
2566051855	da3542b4-9a73-4054-b9a3-2d762e172199	af37b75d-b829-4ca2-bd50-f0cc63718366	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cyathus	Cyathus stercoreus		SPECIES	Cyathus stercoreus (Schwein.) De Toni	Cyathus stercoreus (Schwein.) De Toni	(Schwein.) De Toni	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1900-01-01T00:00:00			1900	5243140	5243140	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.009Z		
2566051854	da3542b4-9a73-4054-b9a3-2d762e172199	91b28d66-820a-4974-8a72-b6bc2d950edc	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	Mutinus elegans		SPECIES	Mutinus elegans (Mont.) E.Fisch.	Mutinus elegans (Mont.) E. Fisch.	(Mont.) E. Fisch.	NL	Netherlands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239471	5239471	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.186Z		
2566051853	da3542b4-9a73-4054-b9a3-2d762e172199	e452044e-fbdd-4654-b718-ea03b2ec2034	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma verrucosum		SPECIES	Scleroderma verrucosum (Bull.) Pers.	Scleroderma verrucosum (Bull.) Pers.	(Bull.) Pers.	BR	Bahia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239959	5239959	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.010Z		
2566051852	da3542b4-9a73-4054-b9a3-2d762e172199	9b3b9d3c-7def-4844-9908-a07362d54753	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ruhlandiella	Ruhlandiella berolinensis		SPECIES	Ruhlandiella berolinensis Henn.	Ruhlandiella berolinensis Henn.	Henn.	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													3494734	3494734	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.536Z		
2566051851	da3542b4-9a73-4054-b9a3-2d762e172199	db8c6ea6-dea9-47e3-9326-739c6a05249b	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza ostracoderma		SPECIES	Peziza ostracoderma Korf	Peziza ostracoderma Korf	Korf	NL	Netherlands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5259236	5259236	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.638Z		
2566051850	da3542b4-9a73-4054-b9a3-2d762e172199	a5d6973d-0038-49e8-b0ed-4a02933e98e3	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius camphoratus		SPECIES	Lactarius fragilis (Burl.) Hesler & A.H.Sm.	Lactarius fragilis (Burl.) Hesler & A.H. Sm.	(Burl.) Hesler & A.H. Sm.	CO	Colombia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5463017	8813286	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.888Z		
2566051849	da3542b4-9a73-4054-b9a3-2d762e172199	db4a8cae-769a-4cca-a587-bf9f955f348d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita rubescens	rubescens	VARIETY	Amanita rubescens var. rubescens	Amanita rubescens var. rubescens Pers.	Pers.	AR	Argentina		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9797443	7496350	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.030Z		
2566051848	da3542b4-9a73-4054-b9a3-2d762e172199	26604e7e-a783-4a09-ab7c-7f2cf7cd7281	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Xylobolus	Xylobolus hiugensis		SPECIES	Stereum hiugense Imazeki	Stereum hiugense Imazeki	Imazeki	US	United States		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2553205	2553204	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.351Z		
